id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,coord1,coord2
30564,"Rue des Balmes","2A:R,S10A:R",false,false,false,3186,"2021-09-19 02:31:27","2021-09-19 06:00:23",842511.1002738091629,6524054.928968949243426
32132,"Université Lyon 1","T1A:A,T4A:R",true,false,false,474,"2021-09-19 02:31:27","2021-09-19 06:00:23",845001.170333469170146,6521849.338307051919401
35594,"Les Massues Soeur Janin","46A:A,90B:R",true,false,false,4049,"2021-09-19 02:31:27","2021-09-19 06:00:23",839758.860472219297662,6519418.753304992802441
35999,"Mions Bourdelle","87A:R",false,false,false,4066,"2021-09-19 02:31:27","2021-09-19 06:00:23",851239.59286254493054,6508520.17764915432781
36146,"Auvergne","67A:A",false,false,false,4084,"2021-09-19 02:31:27","2021-09-19 06:00:23",856820.169963673804887,6519962.97951428592205
36151,"Meyzieu Av de Crottay","28A:A,29A:A",false,false,false,5576,"2021-09-19 02:31:27","2021-09-19 06:00:23",857365.931432674173266,6519883.641471387818456
36222,"Givors Parc des Sports","80A:A",false,false,false,4120,"2021-09-19 02:31:27","2021-09-19 06:00:23",838025.09612897853367,6501803.428901825100183
36242,"Gare de Givors Canal","78B:A,80A:A,81A:A",true,false,false,4140,"2021-09-19 02:31:27","2021-09-19 06:00:23",837981.150943380082026,6500925.346933700144291
36244,"Givors Picard","78B:A,80A:A,81A:A",true,false,false,4141,"2021-09-19 02:31:27","2021-09-19 06:00:23",838012.585695286281407,6500716.19159356225282
36245,"Givors Picard","78B:R,80A:R,81A:R",true,false,false,4142,"2021-09-19 02:31:27","2021-09-19 06:00:23",838017.306651459541172,6500724.9834991004318
36246,"Givors Leclerc","78B:A,80A:A,81A:A",true,false,false,4145,"2021-09-19 02:31:27","2021-09-19 06:00:23",838075.967499122605659,6500275.975853222422302
36247,"Givors Leclerc","78B:R,80A:R,81A:R",true,false,false,4146,"2021-09-19 02:31:27","2021-09-19 06:00:23",838079.442852163687348,6500340.149792865850031
36248,"Givors Carnot","80A:A,80A:R,81A:A,81A:R,R3A:R",true,false,false,4147,"2021-09-19 02:31:27","2021-09-19 06:00:23",838123.220905475202017,6499982.889002417214215
36249,"Givors Salengro","80A:A,80A:R,81A:A,81A:R,R3A:R",true,false,false,4148,"2021-09-19 02:31:27","2021-09-19 06:00:23",838130.018985748989508,6499842.953738144598901
36250,"Givors Hotel de Ville","80A:A,80A:R,81A:A,81A:R,R3A:A,R3A:R",true,false,false,4149,"2021-09-19 02:31:27","2021-09-19 06:00:23",838217.677545581245795,6499647.105961075983942
36251,"Marcel Paul","80A:A,80A:R,81A:A,81A:R,R3A:A",true,false,false,4150,"2021-09-19 02:31:27","2021-09-19 06:00:23",838067.745725613320246,6499804.520137035287917
36252,"Givors Place Pasteur","80A:A,80A:R,81A:A,81A:R,R3A:A",true,false,false,4151,"2021-09-19 02:31:27","2021-09-19 06:00:23",837939.107195527642034,6499950.49222993850708
36253,"Gare de Givors Ville","80A:A,81A:A,81A:R,R3A:A",true,false,false,594,"2021-09-19 02:31:27","2021-09-19 06:00:23",837732.643631020793691,6499892.389169379137456
36254,"Gare de Givors Ville","78B:R,80A:R,81A:A,81A:R,R3A:R",true,false,false,595,"2021-09-19 02:31:27","2021-09-19 06:00:23",837744.18469473766163,6499892.540324919857085
36259,"Givors Centre Commercial","80A:A",true,false,false,4157,"2021-09-19 02:31:27","2021-09-19 06:00:24",836547.220270775724202,6499936.408993510529399
36260,"Givors Centre Commercial","80A:R",true,false,false,4156,"2021-09-19 02:31:27","2021-09-19 06:00:24",836584.037239078432322,6499946.894917906261981
36262,"Vallee du Gier 1","80A:R",true,false,false,4159,"2021-09-19 02:31:27","2021-09-19 06:00:24",836199.863274678355083,6499741.550777261145413
36263,"Givors Vallee du Gier","80A:A,80A:R",true,false,false,4160,"2021-09-19 02:31:27","2021-09-19 06:00:24",835719.984911409206688,6499471.891523529775441
40035,"Commune de Paris","93A:A",true,false,false,4578,"2021-09-19 02:31:27","2021-09-19 06:00:24",845454.400478145806119,6513183.54373586922884
40036,"Gare de Vénissieux","111A:R,112A:R,35A:R,39A:R,54A:R,87A:R,93A:A,ZI1A:R",true,false,false,283,"2021-09-19 02:31:27","2021-09-19 06:00:24",846856.050736535922624,6513497.29777099937201
46569,"Hopital Croix-Rousse","38B:R,C13B:R",true,false,false,5539,"2021-09-19 02:31:27","2021-09-19 06:00:24",842393.259513398748823,6521912.580057232640684
46571,"Champivost","10D:A,10D:R,GE4A:A,GE4A:R",true,false,false,5544,"2021-09-19 02:31:27","2021-09-19 06:00:24",837676.49387043947354,6525101.377363450825214
31402,"Cazeneuve - Berthelot","C16A:R",true,false,false,3848,"2021-09-19 02:31:27","2021-09-19 06:00:23",845077.193011887837201,6517075.341940416954458
33210,"Alfred de Vigny","T2:R",true,false,false,445,"2021-09-19 02:31:27","2021-09-19 06:00:23",850645.30772005696781,6512963.796815770678222
33264,"Vieux Lyon","304:A",true,true,true,218,"2021-09-19 02:31:27","2021-09-19 06:00:23",841964.802645158953965,6519478.008463103324175
33773,"Perrache","55B:A",false,false,false,164,"2021-09-19 02:31:27","2021-09-19 06:00:23",841925.960475484956987,6518364.152966943569481
35357,"Gratte-Ciel - Verlaine","69A:R,C26A:A",true,false,false,4021,"2021-09-19 02:31:27","2021-09-19 06:00:23",846114.513568950234912,6520446.830310863442719
35461,"Vignerme","76A:A",false,false,false,4031,"2021-09-19 02:31:27","2021-09-19 06:00:23",848006.852865171269514,6509500.972065852954984
36160,"C. Cial des Plantees","67A:R",true,false,false,4076,"2021-09-19 02:31:27","2021-09-19 06:00:23",856090.661509551457129,6520431.596138740889728
36200,"La Rochere","78B:A",true,false,false,4094,"2021-09-19 02:31:27","2021-09-19 06:00:23",839729.217636151821353,6502722.738384312018752
36274,"College des Vernes","81A:R",true,false,false,4171,"2021-09-19 02:31:27","2021-09-19 06:00:24",837837.379261085996404,6501493.008677179925144
36275,"Tour de Varissan","81A:R",false,false,false,4172,"2021-09-19 02:31:27","2021-09-19 06:00:24",837308.763230409123935,6501142.697084127925336
36276,"Tour de Varissan","81A:A",false,false,false,4173,"2021-09-19 02:31:27","2021-09-19 06:00:24",837328.445325945387594,6501123.915228553116322
36277,"Intermediaire","81A:R",false,false,false,4174,"2021-09-19 02:31:27","2021-09-19 06:00:24",837109.754650274175219,6500943.204146523028612
36278,"Intermediaire","81A:A",false,false,false,4175,"2021-09-19 02:31:27","2021-09-19 06:00:24",837115.528539284598082,6500950.108706851489842
36279,"Chatelaine","81A:R",false,false,false,4176,"2021-09-19 02:31:27","2021-09-19 06:00:24",836647.560718859662302,6500688.890162616968155
36281,"Plateau de Montrond","81A:A,81A:R",false,false,false,4178,"2021-09-19 02:31:27","2021-09-19 06:00:24",836436.012214029207826,6500602.774932712316513
36282,"Stade de Montrond","81A:A",false,false,false,4179,"2021-09-19 02:31:27","2021-09-19 06:00:24",836138.025893433368765,6500456.45174003392458
36283,"Autrichiens","81A:A",false,false,false,4180,"2021-09-19 02:31:27","2021-09-19 06:00:24",836295.80762848816812,6500330.21325219143182
36313,"Metallurgie","81A:A,81A:R,R3A:A,R3A:R",false,false,false,4181,"2021-09-19 02:31:27","2021-09-19 06:00:24",837021.733292637625709,6499694.563216085545719
36314,"La Jument Noire","81A:A,81A:R,R3A:A,R3A:R",false,false,false,4182,"2021-09-19 02:31:27","2021-09-19 06:00:24",837037.793569393339567,6499820.315399116836488
36318,"Port du Bief","81A:A",true,false,false,4183,"2021-09-19 02:31:27","2021-09-19 06:00:24",838763.046263296273537,6499419.211215616203845
36319,"Port du Bief","81A:R",false,false,false,4184,"2021-09-19 02:31:27","2021-09-19 06:00:24",838756.950564078753814,6499431.952165806666017
36320,"Tour de Bans","81A:A",true,false,false,4185,"2021-09-19 02:31:27","2021-09-19 06:00:24",839440.373802018817514,6499084.411341493949294
36322,"La Lone","81A:A",true,false,false,4187,"2021-09-19 02:31:27","2021-09-19 06:00:24",839644.474000401329249,6498879.835103386081755
36323,"La Lone","81A:R",true,false,false,4188,"2021-09-19 02:31:27","2021-09-19 06:00:24",839647.662917495123111,6498890.568391716107726
36324,"Abricotiers","81A:A",true,false,false,4189,"2021-09-19 02:31:27","2021-09-19 06:00:24",839868.448681192239746,6498470.798536837100983
36326,"College Paul Vallon","81A:A,81A:R",false,false,false,4191,"2021-09-19 02:31:27","2021-09-19 06:00:24",840099.654567478224635,6498074.379077502526343
36328,"Bertholon","R3A:A",false,false,false,5331,"2021-09-19 02:31:27","2021-09-19 06:00:24",838269.30184982472565,6499018.766425357200205
46537,"Crepieux Les Brosses","S8A:A,S8A:R",false,false,false,5523,"2021-09-19 02:31:27","2021-09-19 06:00:24",848532.777674098382704,6525088.148827171884477
46551,"Mayer","78B:A,80A:R",true,false,false,5541,"2021-09-19 02:31:27","2021-09-19 06:00:24",839471.960753846913576,6502660.25423670001328
10352,"Leclerc - General Frere","60A:R",true,false,false,9691,"2021-09-19 02:31:27","2021-09-19 06:00:23",842268.686405787360854,6517664.839525706134737
10459,"Montee de la Boucle","38B:A",true,false,false,3449,"2021-09-19 02:31:27","2021-09-19 06:00:23",842873.531477946205996,6521921.914085328578949
10502,"Dumas - Salengro","68B:R,ZI5B:R",false,false,false,9923,"2021-09-19 02:31:27","2021-09-19 06:00:23",849864.155267638503574,6518847.82937837485224
10526,"4 Chemins - La Salette","C20D:R,C20E:R",true,false,false,9777,"2021-09-19 02:31:27","2021-09-19 06:00:23",839624.756270833313465,6518270.102325526997447
10652,"8 Mai 1945","67A:A,67A:R,95A:A",true,false,false,9778,"2021-09-19 02:31:27","2021-09-19 06:00:23",855585.426734763663262,6520595.382471502758563
31764,"Monge","25A:A",true,false,false,2222,"2021-09-19 02:31:27","2021-09-19 06:00:23",848483.911392293637618,6518560.887927575968206
33209,"Alfred de Vigny","T2:A",true,false,false,446,"2021-09-19 02:31:27","2021-09-19 06:00:23",850643.352664162055589,6512963.004238470457494
35256,"BioMerieux","142A:A,98H:A,GE6A:A",true,false,false,4011,"2021-09-19 02:31:27","2021-09-19 06:00:23",832742.614686552784406,6521504.029010406695306
35663,"Reconnaissance - Balzac","T3:R",true,false,false,540,"2021-09-19 02:31:27","2021-09-19 06:00:23",846527.32286788453348,6518969.183501312509179
35667,"Bel Air - Les Brosses","T3:R",true,false,false,557,"2021-09-19 02:31:27","2021-09-19 06:00:23",848489.903737366665155,6519447.153537548147142
35997,"Combo","87A:R",false,false,false,4064,"2021-09-19 02:31:27","2021-09-19 06:00:23",851322.880084719508886,6508445.530708302743733
36134,"Z.I. Terray - Schweitzer","ZI2A:A",false,false,false,4073,"2021-09-19 02:31:27","2021-09-19 06:00:23",857682.677460492122918,6520995.055956575088203
36197,"Dutartre","78B:R,80A:A,80A:R",true,false,false,4090,"2021-09-19 02:31:27","2021-09-19 06:00:23",840173.917424375307746,6503201.510588407516479
36356,"Denfert Rochereau","81A:A",true,false,false,4196,"2021-09-19 02:31:27","2021-09-19 06:00:24",838580.943764353636652,6499673.815261627547443
36458,"Le Jayon","80A:A,80A:R",false,false,false,5410,"2021-09-19 02:31:27","2021-09-19 06:00:24",838834.007735647028312,6502148.194614185020328
36459,"Le Jayon","80A:A,80A:R",false,false,false,5411,"2021-09-19 02:31:27","2021-09-19 06:00:24",838835.070662343874574,6502135.776527487672865
36464,"Centre Hosp. Montgelas","81A:R",true,false,false,9606,"2021-09-19 02:31:27","2021-09-19 06:00:24",837703.898267595330253,6501518.867649194784462
36534,"Pont Chevreul","76A:A,ZI1A:A",true,false,false,4212,"2021-09-19 02:31:27","2021-09-19 06:00:24",850362.37579856114462,6511442.113438059575856
36535,"Pont Chevreul","76A:R,ZI1A:R",true,false,false,4211,"2021-09-19 02:31:27","2021-09-19 06:00:24",850347.338902204646729,6511436.247245377860963
36634,"Les Massues Soeur Janin","46A:R,90B:A",true,false,false,4048,"2021-09-19 02:31:27","2021-09-19 06:00:24",839809.957373869372532,6519435.301778289489448
36694,"Duroc","C13B:R,C18A:R",true,false,false,1357,"2021-09-19 02:31:27","2021-09-19 06:00:24",841319.245286429184489,6520442.509184862487018
36695,"La Poudriere","C13B:R,C18A:R",true,false,false,1766,"2021-09-19 02:31:27","2021-09-19 06:00:24",841189.426235578488559,6520567.50926120672375
36716,"Echangeur Pte des Alpes","26A:R",false,false,false,4218,"2021-09-19 02:31:27","2021-09-19 06:00:24",849371.600404686294496,6515574.937964412383735
36717,"Rd Pt Charles de Gaulle","26A:A",true,false,false,4220,"2021-09-19 02:31:27","2021-09-19 06:00:24",850105.89951611077413,6515919.351577338762581
46644,"Charpennes","C17A:A,C17A:R",true,false,false,5934,"2021-09-19 02:31:27","2021-09-19 06:00:24",844866.910388688440435,6520780.258981184102595
46645,"Charpennes","37A:A",true,false,false,5876,"2021-09-19 02:31:27","2021-09-19 06:00:24",844674.024225848494098,6520708.3923136331141
46664,"Orsel","63A:A,78B:A,88B:A,C10A:A,C7B:A",true,false,false,9653,"2021-09-19 02:31:27","2021-09-19 06:00:24",840708.359666224336252,6514506.26189580745995
47174,"Prieure","S9A:A",false,false,false,9257,"2021-09-19 02:31:27","2021-09-19 06:00:25",839191.474478125222959,6513493.207552131265402
47196,"Hameau du Puy d'Or","21A:A",true,false,false,9278,"2021-09-19 02:31:27","2021-09-19 06:00:25",837812.833485133014619,6526074.819773660041392
45827,"Dassault","ZI2A:R",false,false,false,5028,"2021-09-19 02:31:27","2021-09-19 06:00:24",858087.177375016501173,6521848.31783084385097
10748,"St Germain Village","96A:A,96A:R",true,false,false,9924,"2021-09-19 02:31:27","2021-09-19 06:00:23",839952.400755959562957,6532709.917020611464977
34854,"Univ. Lyon 1 Gerland","60A:R",true,false,false,3999,"2021-09-19 02:31:27","2021-09-19 06:00:23",842047.609350552316755,6515760.412610919214785
36137,"ZI Schweitzer - Meyzieu","67A:R,ZI2A:A,ZI2A:R",false,false,false,6676,"2021-09-19 02:31:27","2021-09-19 06:00:23",857660.886109420331195,6520493.862484770826995
36143,"C. Cial des Plantees","67A:A",true,false,false,4077,"2021-09-19 02:31:27","2021-09-19 06:00:23",856136.911738654482178,6520376.778847163543105
36144,"Dauphine - Berlioz","67A:A",true,false,false,4078,"2021-09-19 02:31:27","2021-09-19 06:00:23",856039.777232775581069,6520120.924641645513475
36150,"Meyzieu Av de Crottay","28A:R,29A:R",true,false,false,4087,"2021-09-19 02:31:27","2021-09-19 06:00:23",857375.636900653014891,6519884.108049479313195
36196,"Dutartre","78B:A,80A:A,80A:R",true,false,false,4091,"2021-09-19 02:31:27","2021-09-19 06:00:23",840163.079971841303632,6503167.933010627515614
36796,"La Chataigneraie","78B:R",true,false,false,4231,"2021-09-19 02:31:27","2021-09-19 06:00:24",839428.124519509263337,6512876.979684873484075
36797,"La Chataigneraie","78B:A",true,false,false,4232,"2021-09-19 02:31:27","2021-09-19 06:00:24",839407.337370825000107,6512870.503168465569615
36814,"Montgay Chardonniere","70A:A",true,false,false,4234,"2021-09-19 02:31:27","2021-09-19 06:00:24",844604.458292833762243,6526304.2601966727525
36834,"Montgay Chardonniere","70A:R",true,false,false,4233,"2021-09-19 02:31:27","2021-09-19 06:00:24",844595.66275079571642,6526327.31526427064091
36874,"Hopital Mere Enfant","C8A:A,C9A:A",true,false,false,4215,"2021-09-19 02:31:27","2021-09-19 06:00:24",847828.433219738770276,6518203.809408635832369
36875,"Hopital Mere Enfant","C8A:R,C9A:R",true,false,false,4216,"2021-09-19 02:31:27","2021-09-19 06:00:24",847819.492963319644332,6518209.880495568737388
36876,"Corbas Chateau d'Eau","87A:A",false,false,false,4235,"2021-09-19 02:31:27","2021-09-19 06:00:24",848271.301644768682308,6511334.097691454924643
36877,"Corbas Chateau d'Eau","87A:R",false,false,false,4236,"2021-09-19 02:31:27","2021-09-19 06:00:24",848242.602669549640268,6511366.314879805780947
36878,"Mions Pierre Blanche","87A:A",false,false,false,4237,"2021-09-19 02:31:27","2021-09-19 06:00:24",850197.41711313824635,6509443.282291997224092
36879,"Mions Pierre Blanche","87A:R",false,false,false,4238,"2021-09-19 02:31:27","2021-09-19 06:00:24",850197.45127942529507,6509447.27848294749856
36894,"Duchere Martiniere","66B:A,C14A:A,C6C:R",true,false,false,1337,"2021-09-19 02:31:27","2021-09-19 06:00:24",839508.939805971458554,6522331.947668342851102
36895,"Duchere Martiniere","66B:R,C14A:R,C6C:A",true,false,false,1336,"2021-09-19 02:31:27","2021-09-19 06:00:24",839487.970908203511499,6522338.141538353636861
36940,"Freres Perret","64A:A,64A:R",false,false,false,4241,"2021-09-19 02:31:27","2021-09-19 06:00:24",843655.080846331315115,6511768.195819023996592
36955,"Sept Chemins","79A:A",true,false,false,2655,"2021-09-19 02:31:27","2021-09-19 06:00:24",850256.228951750439592,6517983.389570171013474
37036,"Sept Chemins","28A:R,68B:A,ZI5B:A",true,false,false,2649,"2021-09-19 02:31:27","2021-09-19 06:00:24",850285.560973955551162,6517886.07468553353101
37491,"Industrie Charbonnier","ZI1A:A",false,false,false,4323,"2021-09-19 02:31:27","2021-09-19 06:00:24",848831.970086749177426,6511587.079164932481945
40255,"Arboras","78B:R",true,false,false,9154,"2021-09-19 02:31:27","2021-09-19 06:00:24",838891.728973094373941,6501328.274905878119171
40625,"Clotilde","86A:R",false,false,false,4598,"2021-09-19 02:31:27","2021-09-19 06:00:24",836936.468045140150934,6520139.251344625838101
40674,"St Germain Mairie","21A:A,96A:A,96A:R",true,false,false,2743,"2021-09-19 02:31:27","2021-09-19 06:00:24",839814.455924804788083,6533199.221451653167605
40694,"Hopital Lyon Sud","88B:A",true,false,false,1570,"2021-09-19 02:31:27","2021-09-19 06:00:24",840515.215802062884904,6512738.118151364848018
45421,"Joanna","11B:R",true,false,false,4951,"2021-09-19 02:31:27","2021-09-19 06:00:24",831560.151852199924178,6514400.265025204978883
45422,"Parc activites des Lats","11B:A,2EX:A",true,false,false,4953,"2021-09-19 02:31:27","2021-09-19 06:00:24",831282.681939784204587,6512721.310934404842556
33219,"St Priest Bel Air","T2:A,T2:R",true,false,false,455,"2021-09-19 02:31:27","2021-09-19 06:00:23",852197.953185902442783,6512232.063579887151718
34232,"Clinique Mon Repos","5A:A",false,false,false,3945,"2021-09-19 02:31:27","2021-09-19 06:00:23",838609.107258173404261,6520618.528611187823117
35670,"Décines Centre","T3:A,T7:A",true,false,false,578,"2021-09-19 02:31:27","2021-09-19 06:00:23",851988.288691073888913,6521015.777436315082014
35954,"Part-Dieu Jules Favre","70A:A,70A:R,C1A:R,C2A:R,C6C:R",true,false,false,2376,"2021-09-19 02:31:27","2021-09-19 06:00:23",844426.818240420660004,6520007.315106744877994
35994,"Charbonnier","87A:A",false,false,false,4062,"2021-09-19 02:31:27","2021-09-19 06:00:23",851535.905345173203386,6508236.891607392579317
35995,"Charbonnier","87A:R",false,false,false,4061,"2021-09-19 02:31:27","2021-09-19 06:00:23",851533.864551274222322,6508231.913455449044704
35996,"Combo","87A:A",false,false,false,4063,"2021-09-19 02:31:27","2021-09-19 06:00:23",851327.974002300179563,6508447.685222690925002
36145,"Grenoble","67A:A",false,false,false,4080,"2021-09-19 02:31:27","2021-09-19 06:00:23",856154.671874359133653,6519903.083780526183546
36999,"Blanqui - Le Rize","C3A:R",true,false,false,9047,"2021-09-19 02:31:27","2021-09-19 06:00:24",846448.615869359811768,6519692.667764356359839
37055,"Les Gorges","23A:A",true,false,false,3215,"2021-09-19 02:31:27","2021-09-19 06:00:24",839902.008331488352269,6526137.460662401281297
37056,"Paul Chevrel","23A:A",true,false,false,3217,"2021-09-19 02:31:27","2021-09-19 06:00:24",839765.038414071663283,6526061.468514421954751
37074,"Tourneyrand","40A:A,70A:A",true,false,false,4252,"2021-09-19 02:31:27","2021-09-19 06:00:24",842865.247797801508568,6530490.032628770917654
37094,"Pont de Neuville RG","S14A:A",false,false,false,4047,"2021-09-19 02:31:27","2021-09-19 06:00:24",842571.281465593492612,6532600.918610810302198
37098,"Champagne Lanessan","21A:R,61B:R",true,false,false,4254,"2021-09-19 02:31:27","2021-09-19 06:00:24",839408.389567852951586,6523074.535264836624265
37115,"Institut Pasteur","60A:A",true,false,false,3394,"2021-09-19 02:31:27","2021-09-19 06:00:24",841884.566447913646698,6515855.72239007614553
37116,"Univ. Lyon 1 Gerland","60A:A",true,false,false,3998,"2021-09-19 02:31:27","2021-09-19 06:00:24",842118.482333799591288,6515752.813345852307975
37156,"30 Rue Saillant","ZI3A:A,ZI4A:A",true,false,false,4259,"2021-09-19 02:31:27","2021-09-19 06:00:24",850864.59368239052128,6521690.764625572599471
37157,"30 Rue Saillant","ZI3A:R,ZI4A:R",true,false,false,4260,"2021-09-19 02:31:27","2021-09-19 06:00:24",850866.685701809939928,6521701.73706710152328
37158,"Fromont - Karl Marx","ZI3A:A",false,false,false,4262,"2021-09-19 02:31:27","2021-09-19 06:00:24",850845.098815006902441,6521981.675152850337327
37159,"Fromont - Karl Marx","ZI3A:R",false,false,false,4261,"2021-09-19 02:31:27","2021-09-19 06:00:24",850836.01437227637507,6521956.844719748012722
37161,"Karl Marx","ZI3A:R",false,false,false,4263,"2021-09-19 02:31:27","2021-09-19 06:00:24",850686.8480804230785,6521697.688810587860644
37163,"Lenine - Fromont","ZI3A:R",false,false,false,3768,"2021-09-19 02:31:27","2021-09-19 06:00:24",850529.039330170257017,6521708.618922779336572
37164,"Les Alpes","ZI3A:R",false,false,false,3766,"2021-09-19 02:31:27","2021-09-19 06:00:24",850488.145886034471914,6521950.755395055748522
37165,"Leonard De Vinci","ZI3A:R",false,false,false,3763,"2021-09-19 02:31:27","2021-09-19 06:00:24",850320.452518868725747,6521843.214367896318436
37166,"Vaulx Thibaude","ZI3A:A",false,false,false,2922,"2021-09-19 02:31:27","2021-09-19 06:00:24",850046.786087598884478,6521746.709961923770607
37169,"Vaulx-en-Velin La Soie","ZI3A:A,ZI3A:R",true,false,false,569,"2021-09-19 02:31:27","2021-09-19 06:00:24",849419.291851604706608,6519804.049911573529243
37170,"Vaulx-en-Velin La Soie","16A:R,52A:R,ZI3A:R",true,false,false,573,"2021-09-19 02:31:27","2021-09-19 06:00:24",849393.146373627358116,6519734.075297196395695
37171,"Grosso - Roosevelt","ZI3A:A,ZI3A:R",false,false,false,3549,"2021-09-19 02:31:27","2021-09-19 06:00:24",850554.924474718398415,6519940.446363347582519
37172,"Z.I. Bruyeres","ZI3A:A",false,false,false,4265,"2021-09-19 02:31:27","2021-09-19 06:00:24",850911.134220304898918,6519654.162055913358927
37173,"Edelweiss","ZI3A:A",false,false,false,4266,"2021-09-19 02:31:27","2021-09-19 06:00:24",850994.269564830698073,6519327.738992912694812
33486,"Le Moulin","15C:R",true,false,false,3924,"2021-09-19 02:31:27","2021-09-19 06:00:23",841935.691972695058212,6512247.475564529187977
47407,"Frederic Mistral","95A:A",true,false,false,9969,"2021-09-19 02:31:27","2021-09-19 06:00:25",855008.499605261255056,6522246.28578464128077
47745,"Bifurcation du Rosay","20A:R,22A:R,23A:R",true,false,false,10844,"2021-09-19 02:31:27","2021-09-19 06:00:25",840483.337244236376137,6522894.36109206918627
34238,"Duchere Castilla","S11A:R",true,false,false,3949,"2021-09-19 02:31:27","2021-09-19 06:00:23",839581.429345538839698,6522628.447305854409933
37179,"Bruyeres","ZI3A:A",false,false,false,983,"2021-09-19 02:31:27","2021-09-19 06:00:24",850833.002617635880597,6519981.54153485968709
37181,"Cite Tase","ZI3A:A,ZI3A:R",true,false,false,1179,"2021-09-19 02:31:27","2021-09-19 06:00:24",849786.918893360067159,6519513.901788313873112
37194,"Bachut - Mairie du 8ème","C15A:R",true,false,false,393,"2021-09-19 02:31:27","2021-09-19 06:00:24",845475.710458524292335,6516829.181142769753933
37195,"Bachut - Mairie du 8ème","C15A:A",true,false,false,392,"2021-09-19 02:31:27","2021-09-19 06:00:24",845436.811241509858519,6516833.480051235295832
37196,"Maryse Bastie","C15A:R",true,false,false,2165,"2021-09-19 02:31:27","2021-09-19 06:00:24",845790.698596719652414,6516739.536281406879425
37198,"Le Capot","26A:A",true,false,false,3974,"2021-09-19 02:31:27","2021-09-19 06:00:24",854498.597966909292154,6513881.570658724755049
37199,"Le Capot","26A:R",true,false,false,3973,"2021-09-19 02:31:27","2021-09-19 06:00:24",854483.535413927282207,6513872.707420621998608
37214,"Vaulx-en-Velin La Soie","68B:A,68B:R",true,false,false,567,"2021-09-19 02:31:27","2021-09-19 06:00:24",849315.527546456432901,6519770.70680530462414
37215,"Vaulx-en-Velin La Soie","28A:A,28A:R",true,false,false,566,"2021-09-19 02:31:27","2021-09-19 06:00:24",849340.606286668218672,6519782.481921417638659
37216,"Vaulx-en-Velin La Soie","16A:A",true,false,false,565,"2021-09-19 02:31:27","2021-09-19 06:00:24",849363.652780542615801,6519790.277931039221585
37217,"Vaulx-en-Velin La Soie","ZI4A:A,ZI4A:R,ZI5B:A,ZI5B:R",true,false,false,564,"2021-09-19 02:31:27","2021-09-19 06:00:24",849389.713503671111539,6519800.046419514343143
37254,"Sept Chemins","52A:A,52A:R",true,false,false,2654,"2021-09-19 02:31:27","2021-09-19 06:00:24",850253.181320868781768,6517955.290476047433913
37274,"Vaulx-en-Velin La Soie","100A:A,100A:R,ZI3A:A",true,false,false,563,"2021-09-19 02:31:27","2021-09-19 06:00:24",849312.001195747056045,6519708.791625006124377
37275,"Gare de Vénissieux","ZI1A:A,ZI1A:R",true,false,false,276,"2021-09-19 02:31:27","2021-09-19 06:00:24",846899.043248312082142,6513617.823064981028438
37295,"Gare de Vénissieux","62A:A",true,false,false,279,"2021-09-19 02:31:27","2021-09-19 06:00:24",846943.898083383683115,6513605.450401477515697
37350,"Mont Joyeux","95A:R",true,false,false,4282,"2021-09-19 02:31:27","2021-09-19 06:00:24",854833.986706685973331,6522915.27094383072108
37374,"Neuville","40A:R,70A:R",false,false,false,603,"2021-09-19 02:31:27","2021-09-19 06:00:24",842591.804962715366855,6532349.202136998996139
37399,"Gorge de Loup","66B:A,PL3A:A",true,false,false,53,"2021-09-19 02:31:27","2021-09-19 06:00:24",840316.393077809014358,6520123.365624500438571
37408,"Manufacture Montluc","C25B:A,C7B:R,PL2A:A",true,false,false,5865,"2021-09-19 02:31:27","2021-09-19 06:00:24",844498.470613871584646,6518387.232229820452631
37438,"Castellane Leclerc","S8A:R",false,false,false,4307,"2021-09-19 02:31:27","2021-09-19 06:00:24",847105.001473287586123,6525429.400600181892514
37439,"Castellane Leclerc","S8A:A",false,false,false,4308,"2021-09-19 02:31:27","2021-09-19 06:00:24",847144.596423582639545,6525410.578270816244185
37444,"Garibaldi - Gambetta","C25B:A",true,false,false,5866,"2021-09-19 02:31:27","2021-09-19 06:00:24",844085.170777747873217,6518609.470895909704268
37445,"Garibaldi - Gambetta","C7B:R,PL2A:A",false,false,false,5867,"2021-09-19 02:31:27","2021-09-19 06:00:24",844060.836610664264299,6518592.454046787694097
37487,"Pole Alimentaire","87A:A,ZI1A:A",true,false,false,4321,"2021-09-19 02:31:27","2021-09-19 06:00:24",849839.777753799338825,6509565.234871252439916
37488,"Pole Alimentaire","87A:R,ZI1A:R",true,false,false,4320,"2021-09-19 02:31:27","2021-09-19 06:00:24",849844.841289951698855,6509573.184553879313171
37492,"Industrie Charbonnier","ZI1A:R",false,false,false,4322,"2021-09-19 02:31:27","2021-09-19 06:00:24",848836.990923946257681,6511590.03361755143851
37506,"Porte de Lyon","3A:A,89D:A,89E:A",true,false,false,2473,"2021-09-19 02:31:27","2021-09-19 06:00:24",836859.052886283956468,6526173.617883355356753
10308,"Ménival Sainte Anne","14B:R,72C:A",true,false,false,691,"2021-09-19 02:31:27","2021-09-19 06:00:23",838515.943311760551296,6519067.690642067231238
