"id","nom","desserte","pmr","ascenseur","escalator","gid","last_update","last_update_fme"
47437,"CNRS","C17A:A,C26A:A",false,false,false,9864,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47438,"Irigny - Gare d'Yvours","15C:A,15F:A",false,false,false,10130,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47446,"Bois Dieu","115A:R,118A:R,61B:R",true,false,false,9707,"2021-09-19 02:31:27","2021-09-19 06:00:25"
1265,"Joannes Carret","31A:R,43A:R,S10A:R",true,false,false,1616,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1474,"La Villette","25A:R,C13B:A",true,false,false,1795,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1826,"Luzy","46A:A,C21A:A",true,false,false,2099,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1923,"Marronniers","33A:R,70A:R,77A:R,9B:R",true,false,false,2162,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2314,"Picard","C12A:A",true,false,false,2416,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2359,"Place Croix-Luizet","37A:R,69A:A",true,false,false,2439,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2388,"Place Flammarion","S4A:A",false,false,false,2445,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2414,"Poleymieux La Tour","84A:A,84A:R,R2A:A,R2A:R",false,false,false,2465,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2493,"Pont de la Sucrerie","52A:R,C8A:A",true,false,false,2532,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2744,"Square des Monts d'Or","84A:A,R2A:A",false,false,false,2677,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2753,"Square Meunier","76A:R",false,false,false,2682,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2795,"St Genis Bellevue","88B:A",true,false,false,2723,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3085,"Vaulx Thibaude","52A:R,C8A:R",true,false,false,2924,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3287,"Georges Roudil","39A:R",true,false,false,3022,"2021-09-19 02:31:27","2021-09-19 06:00:22"
38025,"Flacheres","78B:A",true,false,false,10404,"2021-09-19 02:31:27","2021-09-19 06:00:24"
38294,"La Fouillouse","50A:R,ZI8A:R",false,false,false,9802,"2021-09-19 02:31:27","2021-09-19 06:00:24"
38296,"Manissieux Place Balzac","26A:R,50A:R",false,false,false,10748,"2021-09-19 02:31:27","2021-09-19 06:00:24"
38299,"Mermoz - Pinel","1EX:R",false,false,false,10584,"2021-09-19 02:31:27","2021-09-19 06:00:24"
39235,"Bois Comtal","78B:R",true,false,false,2937,"2021-09-19 02:31:27","2021-09-19 06:00:24"
39337,"Billon","15C:R",true,false,false,4534,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45482,"Paul Doumer","12B:A",true,false,false,5014,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45483,"Paul Doumer","12B:R",false,false,false,5015,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45484,"Bernicot","12B:A",false,false,false,5016,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45485,"Bernicot","12B:R",false,false,false,5017,"2021-09-19 02:31:27","2021-09-19 06:00:24"
99,"Ayasse - Yves Farge","34A:R,C7B:R",true,false,false,863,"2021-09-19 02:31:27","2021-09-19 06:00:21"
199,"Berthier","17B:A,46A:A,49A:A,90B:A",true,false,false,10,"2021-09-19 02:31:27","2021-09-19 06:00:21"
392,"Champoulin","72C:R",true,false,false,1078,"2021-09-19 02:31:27","2021-09-19 06:00:21"
397,"Chantabeau","39A:A,GE2A:A",true,false,false,1084,"2021-09-19 02:31:27","2021-09-19 06:00:21"
688,"De Gaulle - Pont SNCF","73D:R,C21A:A",true,false,false,1288,"2021-09-19 02:31:27","2021-09-19 06:00:21"
759,"Dorothee Petit","15C:A,15F:A",true,false,false,1323,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1103,"Grange Rouge - Santy","C25B:R,T36:R",true,false,false,1515,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1179,"Hopital Croix-Rousse","C13B:A,S4A:A,S4A:R",true,false,false,1557,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1180,"Hopital Henry Gabrielle","C10A:A",true,false,false,1563,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1566,"Le Rafour","3A:A",true,false,false,1878,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1663,"Les Dominicaines","15C:A,15F:A,18B:A",false,false,false,1957,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1785,"Lesire","52A:R,C3A:A",true,false,false,2069,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1787,"Letra","84A:A,R2A:A",true,false,false,2070,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2315,"Picard","C12A:R",true,false,false,2417,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2316,"Pierre Audry","66B:A,90B:A,PL3A:A",false,false,false,2418,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2808,"St-Georges","31A:A,C20D:R,C20E:R",true,false,false,2737,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3342,"Square Meunier","112A:R,54A:A",false,false,false,2680,"2021-09-19 02:31:27","2021-09-19 06:00:22"
39936,"Cite Tase","52A:A,68B:A,ZI5B:A",true,false,false,1181,"2021-09-19 02:31:27","2021-09-19 06:00:24"
39974,"Joliot-Curie - M. Sembat","35A:A,79A:R",true,false,false,634,"2021-09-19 02:31:27","2021-09-19 06:00:24"
39975,"Joliot-Curie - M. Sembat","35A:R",true,false,false,633,"2021-09-19 02:31:27","2021-09-19 06:00:24"
39998,"Meyzieu Z.i.","28A:A,28A:R",true,false,false,10589,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40016,"Beauvisage CISL","26A:R,34A:R,C16A:R",true,false,false,624,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45908,"Frenes","10D:A,10D:R,GE4A:A,GE4A:R",true,false,false,5046,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45912,"Quatre Chemins","C24D:A,C24E:A",true,false,false,2558,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46023,"Brotteaux","302A:R",true,false,false,16,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46025,"Gare Part-Dieu V.Merle","302A:A",true,false,false,531,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46489,"Route de Bianne","32A:R",false,false,false,9203,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46495,"Centre Village","77A:A,77A:R",false,false,false,5499,"2021-09-19 02:31:27","2021-09-19 06:00:24"
355,"Castellane","132:A,171:A,S8A:A,S8A:R",false,false,false,17,"2021-09-19 02:31:27","2021-09-19 06:00:21"
701,"Decines Gare","67A:A",true,false,false,1300,"2021-09-19 02:31:27","2021-09-19 06:00:21"
761,"Docteur Horand","19A:A",true,false,false,1325,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1212,"Impasse Mathieu","C1A:R",true,false,false,1581,"2021-09-19 02:31:27","2021-09-19 06:00:22"
46050,"Cordeliers","301A:A",true,false,false,31,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46051,"Bellecour","301A:R",true,false,false,8,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46052,"Hôtel de Ville L. Pradel","301A:A",true,false,false,119,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46053,"Foch","301A:A",true,false,false,303,"2021-09-19 02:31:27","2021-09-19 06:00:24"
1350,"La Combe","40A:R",false,false,false,5980,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1433,"La Pillardiere","73D:A,73E:A",true,false,false,6026,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1664,"Les Dominicaines","15F:R,18B:R",true,false,false,1956,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1764,"Les Sources - La Romaine","C14A:R,S15A:R",true,false,false,6075,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2142,"Nouveau cim. Venissieux","39A:A",true,false,false,2324,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2431,"Professeur Guerin","66B:R,90B:R",false,false,false,2478,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2660,"Rue du Sablon","C16A:R",true,false,false,2618,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2891,"St Romain","43A:R",true,false,false,2773,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2893,"St-Vincent","19A:R,31A:R,40A:R,C14A:R",true,false,false,2774,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3121,"Viala - Lacassagne","C26A:R,C8A:A",true,false,false,2950,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3288,"Venissieux Blanqui","93A:A",true,false,false,3025,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10203,"Le Parc Brunier","33A:R",true,false,false,3328,"2021-09-19 02:31:27","2021-09-19 06:00:22"
11315,"Gare de Vénissieux","87A:A,87A:R",true,false,false,273,"2021-09-19 02:31:27","2021-09-19 06:00:23"
36265,"Gare de Grigny Le Sablon","80A:A,80A:R",true,false,false,4162,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40179,"Croizat - Paul Bert","35A:R",true,false,false,643,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40194,"Vaulx Salengro","68B:A,ZI5B:A",true,false,false,4583,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40195,"Vaulx Salengro","68B:R,ZI5B:R",true,false,false,4584,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40234,"Hopital Lyon Sud","C7B:A,C7B:R",true,false,false,9408,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40236,"St-Genis Collonges","88B:R",true,false,false,2729,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40314,"Cite St Jean","7A:R",false,false,false,9805,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46036,"Gare d'Oullins","302A:A,302A:R",true,false,false,749,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46040,"Saxe - Gambetta","302A:R",true,false,false,204,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46049,"Ampère Victor Hugo","301A:A",false,false,false,3,"2021-09-19 02:31:27","2021-09-19 06:00:24"
874,"Etats-Unis Viviani","26A:R",true,false,false,626,"2021-09-19 02:31:27","2021-09-19 06:00:21"
943,"Fontrobert","62A:R",true,false,false,1428,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1105,"Gratte Ciel","69A:R",true,false,false,90,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1125,"Guillermin - Terraillon","52A:A,C15A:R",true,false,false,1525,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1289,"Kergomard","C25B:R",true,false,false,5953,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1507,"Laurent Bonnevay","7A:A,7A:R",true,false,false,6047,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1955,"ENS Lyon","34A:R",true,false,false,785,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2317,"Pierre Audry","66B:R,90B:R",false,false,false,2419,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2682,"Sathonay Drapeau","33A:A,9B:A",true,false,false,2626,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10119,"La Vallonniere","14B:R,19A:A,3A:A,45B:A,72C:A,86A:A,90B:A,98G:A,C21A:A,C21A:R",true,false,false,3300,"2021-09-19 02:31:27","2021-09-19 06:00:22"
39996,"Vaulx-en-Velin La Soie","52A:A",true,false,false,568,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40715,"Dauphine","62A:R,87A:R",true,false,false,1287,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40841,"Debourg","328A:R",true,false,false,10455,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40842,"Debourg","328A:A",true,false,false,10456,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40846,"St Fons Sembat","60A:R,64A:R",true,false,false,4239,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40856,"19 Mars 1962","60A:R",false,false,false,4606,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40995,"Stade de Gerland Le LOU","328A:R",false,false,false,10457,"2021-09-19 02:31:27","2021-09-19 06:00:24"
40996,"Stade de Gerland Le LOU","328A:A",false,false,false,10458,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41020,"Meyzieu Mendes France","85A:A",false,false,false,2190,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41054,"Square Combattants d'AFN","S9A:A",false,false,false,4627,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41074,"Rond Point d'Alaï","73D:A,73E:A,C24D:A,C24E:A",true,false,false,702,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41095,"Brunier - Guyot","S5A:A",false,false,false,10511,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41096,"Pierre Brunier","S5A:A",false,false,false,10512,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41100,"Place du Capot","S5A:A",false,false,false,10513,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41115,"Villeneuve","S15A:R",true,false,false,10827,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41736,"Gare de Vaise","C6C:A",true,false,false,10556,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41794,"Valliere","S7A:A",false,false,false,10557,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41796,"Cote de Vaux","S7A:A",false,false,false,10558,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41815,"L'Indiennerie","S7A:A",false,false,false,10559,"2021-09-19 02:31:27","2021-09-19 06:00:24"
159,"Bellecour Chambonnet","27A:R,40A:A,C20D:A,C20E:A",false,false,false,899,"2021-09-19 02:31:27","2021-09-19 06:00:21"
623,"Craponne Centre","147:A,73D:A,C24D:A",true,false,false,1246,"2021-09-19 02:31:27","2021-09-19 06:00:21"
657,"Curis la Planche","84A:R,R2A:R",true,false,false,1268,"2021-09-19 02:31:27","2021-09-19 06:00:21"
762,"Docteur Rebatel","C16A:A",true,false,false,1326,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1316,"La Blache","84A:R,R2A:R",false,false,false,5965,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1624,"Les Biesses","95A:A",false,false,false,1921,"2021-09-19 02:31:27","2021-09-19 06:00:22"
46124,"Gare d'Oullins","88B:A",true,false,false,6209,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46498,"Sathonay Village Eglise","77A:R",true,false,false,5502,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46500,"La Rama","R3A:A,R3A:R",false,false,false,5506,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46513,"Chemin de Crepieux","S5A:A",false,false,false,5503,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47391,"Hippodrome Loup Pendu","ZI4A:A",false,false,false,9963,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47393,"Zac des Marronniers","ZI4A:A",false,false,false,9965,"2021-09-19 02:31:27","2021-09-19 06:00:25"
1723,"Les Mouettes","95A:R",true,false,false,2011,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1765,"Corbas Les Taillis","112A:A,54A:R",false,false,false,6076,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1795,"Limonest Centre","21A:R,942A:R",true,false,false,2072,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1958,"Merlus","63A:A",true,false,false,2175,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2438,"Pre Gaudry - Yves Farge","34A:R",true,false,false,2482,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2756,"St-Abdon","78B:A",true,false,false,2684,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2783,"St Fons Albert Thomas","60A:R,C12A:R",true,false,false,2707,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2958,"Terraillon - Lessivas","52A:R,C15A:A",true,false,false,2823,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2975,"Thibaudiere","C12A:A,C14A:R,C4A:R",true,false,false,2831,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3122,"Vianney","89D:A",true,false,false,2952,"2021-09-19 02:31:27","2021-09-19 06:00:22"
41514,"Valdo","65B:R",true,false,false,2881,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41816,"Louisa Siefert","S7A:A",false,false,false,10560,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41818,"Rocade des Monts d'Or","S7A:A",false,false,false,10561,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41819,"Fayolle","S7A:A",false,false,false,10562,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41974,"Place Jean Jaurès","328A:R",true,false,false,10459,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41983,"Patinoire Baraban","C16A:R",true,false,false,10169,"2021-09-19 02:31:27","2021-09-19 06:00:24"
41997,"Tassin Deperet","5A:A,5A:R",false,false,false,2813,"2021-09-19 02:31:27","2021-09-19 06:00:24"
42103,"Pagere Vivaldi","24A:R",true,false,false,10708,"2021-09-19 02:31:27","2021-09-19 06:00:24"
42287,"Lissieu - Montluzin","115A:A,115A:R",false,false,false,10615,"2021-09-19 02:31:27","2021-09-19 06:00:24"
42434,"Descartes","37A:A,69A:R,C17A:A",true,false,false,9808,"2021-09-19 02:31:27","2021-09-19 06:00:24"
166,"Bellecour Charite","15F:A",false,false,false,901,"2021-09-19 02:31:27","2021-09-19 06:00:21"
200,"Berthier","90B:R",true,false,false,12,"2021-09-19 02:31:27","2021-09-19 06:00:21"
425,"Charly Eglise","78B:A",true,false,false,1105,"2021-09-19 02:31:27","2021-09-19 06:00:21"
498,"Cimetiere Communautaire","26A:R,52A:A,93A:R,C17A:R",true,false,false,1147,"2021-09-19 02:31:27","2021-09-19 06:00:21"
702,"Decines Gare","67A:R",true,false,false,1301,"2021-09-19 02:31:27","2021-09-19 06:00:21"
824,"Dardilly Les Gorges","89D:R,89E:R,GE4A:A",true,false,false,1365,"2021-09-19 02:31:27","2021-09-19 06:00:21"
913,"Feuillat - Lacassagne","25A:A,C13B:R",true,false,false,1410,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1475,"La Vosne","97A:R",false,false,false,1799,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1508,"Laurent Bonnevay","C3A:A,C3A:R",true,false,false,236,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1561,"Le Prainet","16A:A",true,false,false,1872,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1671,"Les Essarts","24A:A",false,false,false,1965,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1672,"Les Essarts","24A:R",false,false,false,1964,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1728,"Centre Nautique","16A:A,79A:A",true,false,false,2017,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2767,"St-Clair Square Brosset","70A:A,9B:A,C1A:A,C2A:A",true,false,false,2694,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3023,"Universite - Jean Jaures","C12A:A,C14A:R,C4A:R",true,false,false,2876,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3289,"Venissieux Blanqui","93A:R",true,false,false,3024,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3501,"Jean Mace - Chevreul","35A:A,35A:R",true,false,false,3080,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10125,"Reconnaissance - Balzac","C9A:A",true,false,false,542,"2021-09-19 02:31:27","2021-09-19 06:00:22"
41758,"Lycee Branly","45B:A",true,false,false,3606,"2021-09-19 02:31:27","2021-09-19 06:00:24"
42957,"Caluire - Pl. Bascule","33A:R,38B:R,77A:R,9B:R,S5A:R",true,false,false,9809,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43061,"Leo Lagrange","27A:A",true,false,false,4802,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43114,"Place Croix-Luizet","C17A:R,C26A:R",true,false,false,10693,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43117,"Rue de France - 4 aout","C26A:A",true,false,false,6770,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43118,"Rue de France - 4 aout","C26A:R",true,false,false,6771,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43119,"Montchat Place Ronde","C26A:A",true,false,false,688,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46514,"Chemin de Crepieux","S5A:R",false,false,false,5504,"2021-09-19 02:31:27","2021-09-19 06:00:24"
101,"Genas - Jean Mermoz","28A:R,48B:A",false,false,false,5425,"2021-09-19 02:31:27","2021-09-19 06:00:21"
179,"Bellegarde","40A:A,70A:A",true,false,false,911,"2021-09-19 02:31:27","2021-09-19 06:00:21"
476,"Chemin des Pivolles","52A:R",true,false,false,1133,"2021-09-19 02:31:27","2021-09-19 06:00:21"
528,"Cite Edouard Herriot","2A:A,2A:R,31A:A,31A:R,S10A:A",true,false,false,1169,"2021-09-19 02:31:27","2021-09-19 06:00:21"
584,"Le Grand Roule","17B:R,8B:A",true,false,false,1226,"2021-09-19 02:31:27","2021-09-19 06:00:21"
46139,"Grigny Jean Moulin","80A:A",true,false,false,5127,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46148,"Peroniere","84A:A,84A:R,R2A:A,R2A:R",false,false,false,5132,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46518,"Elisee Reclus","79A:R,ZI3A:A",true,false,false,9674,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46523,"Bifurcation du Rosay","20A:R,2A:R,71A:R",true,false,false,5518,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47399,"Salvador Allende.","57A:R",true,false,false,11046,"2021-09-19 02:31:27","2021-09-19 06:00:25"
624,"Craponne Centre","147:R,73D:R,C24D:R",true,false,false,1245,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1001,"Garanteze","15C:A,15F:A",false,false,false,1455,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1412,"La Levee","11B:A,12B:A,14B:A",true,false,false,6009,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1547,"Le Meridien","5A:A,86A:A",true,false,false,1856,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1562,"Le Prainet","16A:R",true,false,false,1871,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1625,"Les Biesses","95A:R",false,false,false,1920,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1749,"Les Pommieres","C20D:R,C21A:R,PL3A:A",true,false,false,6062,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2610,"Rillieux Salignat","33A:A",true,false,false,2583,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2813,"St Germain Gare","96A:A,96A:R",true,false,false,2739,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2853,"St-Pierre de Vaise","19A:A,45B:A",true,false,false,2755,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3503,"Hôtel de Ville L. Pradel","S1A:A",true,false,false,114,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10126,"Reconnaissance - Balzac","C9A:R",true,false,false,543,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10179,"Abondance","C11A:A",true,false,false,9415,"2021-09-19 02:31:27","2021-09-19 06:00:22"
43374,"R.N.6 - A. Pare","1EX:A,1EX:R",true,false,false,10027,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43554,"Christophe Colomb","C25B:A",true,false,false,4860,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43555,"Christophe Colomb","C25B:R",true,false,false,4859,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43557,"Les Meurieres","C25B:R",true,false,false,2004,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43614,"Bois Dieu","115A:A,118A:A,61B:A",true,false,false,4865,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43634,"St Genis Centre","S9A:A",false,false,false,2728,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43635,"St Genis Centre","S9A:R",false,false,false,2725,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43836,"Hôtel Région Montrochet","S1A:A",true,false,false,10429,"2021-09-19 02:31:27","2021-09-19 06:00:24"
202,"Bifurcation du Rosay","20A:A,23A:A,2A:A,71A:A",false,false,false,931,"2021-09-19 02:31:27","2021-09-19 06:00:21"
210,"Bleriot","62A:R,87A:R",true,false,false,935,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1095,"Grange Blanche","C26A:A,C26A:R",true,false,false,77,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1106,"Gratte Ciel","69A:A,C26A:R",true,false,false,88,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1353,"La Courtille - Bramafan","C19A:A",true,false,false,5981,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1421,"La Mouche","15C:R",false,false,false,6018,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1455,"La Sauvagere","31A:A,43A:A,S10A:A",true,false,false,1780,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1509,"Laurent Bonnevay","7A:A,7A:R",true,false,false,237,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1574,"Le Rotagnier","68B:A",true,false,false,1885,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1695,"Les Greffieres","20A:R",false,false,false,1987,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1874,"Ctre Hospitalier Mt d'Or","43A:R",true,false,false,2116,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10198,"Hénon","2A:A,33A:A",true,false,false,103,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10200,"Residence E.Charret","33A:A",true,false,false,3326,"2021-09-19 02:31:27","2021-09-19 06:00:22"
43637,"Beauregard","S9A:R",false,false,false,4868,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43638,"Croix Rouge","S9A:A",false,false,false,4869,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43639,"Croix Rouge","S9A:R",false,false,false,4870,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43640,"Desbois - Pommier","85A:A",true,false,false,4622,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43641,"Desbois - Pommier","85A:R",true,false,false,4625,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43651,"Rousseau","95A:R",true,false,false,4874,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43874,"Neuville Cinema","S14A:A",false,false,false,4899,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43875,"College Jean Renoir","96A:A,96A:R,97A:A,97A:R,S14A:A",false,false,false,1612,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43876,"Neuville Combattants","S14A:A",false,false,false,4900,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43878,"Tatiere","S14A:A",false,false,false,4902,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43879,"Neuville Mairie","S14A:A",false,false,false,4903,"2021-09-19 02:31:27","2021-09-19 06:00:24"
44440,"Parc de Lacroix-Laval","142A:A",false,false,false,9143,"2021-09-19 02:31:27","2021-09-19 06:00:24"
44558,"Le Monteiller","S14A:A",false,false,false,9811,"2021-09-19 02:31:27","2021-09-19 06:00:24"
44799,"Porcher","2A:R,S10A:R",true,false,false,4933,"2021-09-19 02:31:27","2021-09-19 06:00:24"
316,"Cailloux Centre","77A:A,77A:R",false,false,false,1004,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1136,"Hameau du Puy d'Or","21A:R",true,false,false,1533,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1219,"Irigny Vieux Port","18B:R",true,false,false,1582,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1434,"La Pillardiere","73D:R,73E:R",true,false,false,6027,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1456,"La Sauvagere","31A:R,43A:R,S10A:R",true,false,false,1779,"2021-09-19 02:31:27","2021-09-19 06:00:22"
